ZIP Code,Duration Buyers,city,state_id,,Zip Code,CPL Payouts,city,state_id,,,Zip Code,Duraiton no GMB allowed,city,state_id
95822,$23.94,Sacramento,CA,,20534,$12.00,Washington,DC,,,97123,$17.05,Hillsboro,OR
95823,$23.94,Sacramento,CA,,20535,$12.00,Washington,DC,,,97140,$17.05,Sherwood,OR
95824,$23.94,Sacramento,CA,,20540,$12.00,Washington,DC,,,97201,$17.05,Portland,OR
95825,$23.94,Sacramento,CA,,20543,$12.00,Washington,DC,,,97202,$17.05,Portland,OR
95834,$23.94,Sacramento,CA,,20544,$12.00,Washington,DC,,,97204,$17.05,Portland,OR
95835,$23.94,Sacramento,CA,,20548,$12.00,Washington,DC,,,97205,$17.05,Portland,OR
95838,$23.94,Sacramento,CA,,20549,$12.00,Washington,DC,,,97206,$17.05,Portland,OR
97236,$23.94,Portland,OR,,20551,$12.00,Washington,DC,,,97214,$17.05,Portland,OR
01760,$23.63,Natick,MA,,20560,$12.00,Washington,DC,,,97215,$17.05,Portland,OR
01778,$23.63,Wayland,MA,,20565,$12.00,Washington,DC,,,97216,$17.05,Portland,OR
01844,$23.63,Methuen,MA,,20566,$12.00,Washington,DC,,,97219,$17.05,Portland,OR
01854,$23.63,Lowell,MA,,20580,$12.00,Washington,DC,,,97221,$17.05,Portland,OR
01904,$23.63,Lynn,MA,,20590,$12.00,Washington,DC,,,97222,$17.05,Portland,OR
02026,$23.63,Dedham,MA,,22003,$12.00,Annandale,VA,,,97223,$17.05,Portland,OR
02038,$23.63,Franklin,MA,,22015,$12.00,Burke,VA,,,97224,$17.05,Portland,OR
02053,$23.63,Medway,MA,,22027,$12.00,Dunn Loring,VA,,,97225,$17.05,Portland,OR
02072,$23.63,Stoughton,MA,,22030,$12.00,Fairfax,VA,,,97233,$17.05,Portland,OR
02093,$23.63,Wrentham,MA,,22031,$12.00,Fairfax,VA,,,97236,$17.05,Portland,OR
02459,$23.63,Newton Center,MA,,22032,$12.00,Fairfax,VA,,,97239,$17.05,Portland,OR
02460,$23.63,Newtonville,MA,,22033,$12.00,Fairfax,VA,,,97266,$17.05,Portland,OR
02465,$23.63,West Newton,MA,,22035,$12.00,Fairfax,VA,,,97267,$17.05,Portland,OR
02478,$23.63,Belmont,MA,,22039,$12.00,Fairfax Station,VA,,,97009,$17.05,Boring,OR
10002,$23.63,New York,NY,,22041,$12.00,Falls Church,VA,,,97024,$17.05,Fairview,OR
10024,$23.63,New York,NY,,22042,$12.00,Falls Church,VA,,,97030,$17.05,Gresham,OR
10025,$23.63,New York,NY,,22043,$12.00,Falls Church,VA,,,97060,$17.05,Troutdale,OR
30127,$23.63,Powder Springs,GA,,22044,$12.00,Falls Church,VA,,,97080,$17.05,Gresham,OR
30338,$23.63,Atlanta,GA,,22046,$12.00,Falls Church,VA,,,97124,$17.05,Hillsboro,OR
33021,$23.63,Hollywood,FL,,22060,$12.00,Fort Belvoir,VA,,,97203,$17.05,Portland,OR
33060,$23.63,Pompano Beach,FL,,22066,$12.00,Great Falls,VA,,,97211,$17.05,Portland,OR
33062,$23.63,Pompano Beach,FL,,22079,$12.00,Lorton,VA,,,97212,$17.05,Portland,OR
33064,$23.63,Pompano Beach,FL,,22101,$12.00,McLean,VA,,,97213,$17.05,Portland,OR
33065,$23.63,Coral Springs,FL,,22102,$12.00,McLean,VA,,,97217,$17.05,Portland,OR
33069,$23.63,Pompano Beach,FL,,22124,$12.00,Oakton,VA,,,97218,$17.05,Portland,OR
33073,$23.63,Pompano Beach,FL,,22150,$12.00,Springfield,VA,,,97220,$17.05,Portland,OR
33301,$23.63,Fort Lauderdale,FL,,22151,$12.00,Springfield,VA,,,97227,$17.05,Portland,OR
33304,$23.63,Fort Lauderdale,FL,,22152,$12.00,Springfield,VA,,,97229,$17.05,Portland,OR
33309,$23.63,Fort Lauderdale,FL,,22153,$12.00,Springfield,VA,,,97230,$17.05,Portland,OR
33311,$23.63,Fort Lauderdale,FL,,22180,$12.00,Vienna,VA,,,97232,$17.05,Portland,OR
33317,$23.63,Fort Lauderdale,FL,,22181,$12.00,Vienna,VA,,,77377,$17,Tomball,TX
33324,$23.63,Fort Lauderdale,FL,,22182,$12.00,Vienna,VA,,,77429,$17,Cypress,TX
33332,$23.63,Fort Lauderdale,FL,,22185,$12.00,Vienna,VA,,,77433,$17,Cypress,TX
33334,$23.63,Fort Lauderdale,FL,,22301,$12.00,Alexandria,VA,,,77493,$17,Katy,TX
33411,$23.63,West Palm Beach,FL,,22302,$12.00,Alexandria,VA,,,77381,$17,Spring,TX
33412,$23.63,West Palm Beach,FL,,22303,$12.00,Alexandria,VA,,,77382,$17,Spring,TX
33415,$23.63,West Palm Beach,FL,,22304,$12.00,Alexandria,VA,,,77450,$17,Katy,TX
33432,$23.63,Boca Raton,FL,,22305,$12.00,Alexandria,VA,,,97113,$17.05,Cornelius,OR
33433,$23.63,Boca Raton,FL,,22306,$12.00,Alexandria,VA,,,97209,$17.05,Portland,OR
33434,$23.63,Boca Raton,FL,,22307,$12.00,Alexandria,VA,,,97210,$17.05,Portland,OR
33441,$23.63,Deerfield Beach,FL,,22308,$12.00,Alexandria,VA,,,97231,$17.05,Portland,OR
33442,$23.63,Deerfield Beach,FL,,22309,$12.00,Alexandria,VA,,,77005,$17,Houston,TX
33444,$23.63,Delray Beach,FL,,22310,$12.00,Alexandria,VA,,,77007,$17,Houston,TX
33445,$23.63,Delray Beach,FL,,22311,$12.00,Alexandria,VA,,,77025,$17,Houston,TX
33486,$23.63,Boca Raton,FL,,22312,$12.00,Alexandria,VA,,,77081,$17,Houston,TX
33487,$23.63,Boca Raton,FL,,22314,$12.00,Alexandria,VA,,,77096,$17,Houston,TX
33496,$23.63,Boca Raton,FL,,22315,$12.00,Alexandria,VA,,,77401,$17,Bellaire,TX
33901,$23.63,Fort Myers,FL,,30002,$12.00,Avondale Estates,GA,,,77009,$17,Houston,TX
33904,$23.63,Cape Coral,FL,,30004,$12.00,Alpharetta,GA,,,77004,$17,Houston,TX
33905,$23.63,Fort Myers,FL,,30005,$12.00,Alpharetta,GA,,,77021,$17,Houston,TX
33990,$23.63,Cape Coral,FL,,30008,$12.00,Marietta,GA,,,60010,$16.50,Barrington,IL
34117,$23.63,Naples,FL,,30009,$12.00,Alpharetta,GA,,,60015,$16.50,Deerfield,IL
77002,$23.63,Houston,TX,,30019,$12.00,Dacula,GA,,,60022,$16.50,Glencoe,IL
77007,$23.63,Houston,TX,,30022,$12.00,Alpharetta,GA,,,60025,$16.50,Glenview,IL
77014,$23.63,Houston,TX,,30024,$12.00,Suwanee,GA,,,60026,$16.50,Glenview,IL
77016,$23.63,Houston,TX,,30028,$12.00,Cumming,GA,,,60029,$16.50,Golf,IL
77027,$23.63,Houston,TX,,30030,$12.00,Decatur,GA,,,60035,$16.50,Highland Park,IL
77057,$23.63,Houston,TX,,30032,$12.00,Decatur,GA,,,60040,$16.50,Highwood,IL
77079,$23.63,Houston,TX,,30033,$12.00,Decatur,GA,,,60043,$16.50,Kenilworth,IL
77373,$23.63,Spring,TX,,30040,$12.00,Cumming,GA,,,60045,$16.50,Lake Forest,IL
78724,$23.63,Austin,TX,,30041,$12.00,Cumming,GA,,,60053,$16.50,Morton Grove,IL
78731,$23.63,Austin,TX,,30043,$12.00,Lawrenceville,GA,,,60062,$16.50,Northbrook,IL
78745,$23.63,Austin,TX,,30044,$12.00,Lawrenceville,GA,,,60068,$16.50,Park Ridge,IL
78746,$23.63,Austin,TX,,30045,$12.00,Lawrenceville,GA,,,60076,$16.50,Skokie,IL
78752,$23.63,Austin,TX,,30046,$12.00,Lawrenceville,GA,,,60077,$16.50,Skokie,IL
78753,$23.63,Austin,TX,,30047,$12.00,Lilburn,GA,,,60091,$16.50,Wilmette,IL
78759,$23.63,Austin,TX,,30060,$12.00,Marietta,GA,,,60093,$16.50,Winnetka,IL
78799,$23.63,Austin,TX,,30062,$12.00,Marietta,GA,,,60103,$16.50,Bartlett,IL
90001,$23.63,Los Angeles,CA,,30064,$12.00,Marietta,GA,,,60126,$16.50,Elmhurst,IL
90002,$23.63,Los Angeles,CA,,30066,$12.00,Marietta,GA,,,60137,$16.50,Glen Ellyn,IL
90003,$23.63,Los Angeles,CA,,30067,$12.00,Marietta,GA,,,60139,$16.50,Glendale Heights,IL
90012,$23.63,Los Angeles,CA,,30068,$12.00,Marietta,GA,,,60201,$16.50,Evanston,IL
90019,$23.63,Los Angeles,CA,,30069,$12.00,Marietta,GA,,,60202,$16.50,Evanston,IL
90022,$23.63,Los Angeles,CA,,30071,$12.00,Norcross,GA,,,60203,$16.50,Evanston,IL
90024,$23.63,Los Angeles,CA,,30075,$12.00,Roswell,GA,,,60301,$16.50,Oak Park,IL
90025,$23.63,Los Angeles,CA,,30076,$12.00,Roswell,GA,,,60303,$16.50,Oak Park,IL
90026,$23.63,Los Angeles,CA,,30078,$12.00,Snellville,GA,,,60513,$16.50,Brookfield,IL
90034,$23.63,Los Angeles,CA,,30080,$12.00,Smyrna,GA,,,60514,$16.50,Clarendon Hills,IL
90036,$23.63,Los Angeles,CA,,30082,$12.00,Smyrna,GA,,,60521,$16.50,Hinsdale,IL
90037,$23.63,Los Angeles,CA,,30084,$12.00,Tucker,GA,,,60523,$16.50,Oak Brook,IL
90044,$23.63,Los Angeles,CA,,30087,$12.00,Stone Mountain,GA,,,60525,$16.50,La Grange,IL
90046,$23.63,Los Angeles,CA,,30092,$12.00,Peachtree Corners,GA,,,60526,$16.50,La Grange Park,IL
90047,$23.63,Los Angeles,CA,,30093,$12.00,Norcross,GA,,,60527,$16.50,Willowbrook,IL
90056,$23.63,Los Angeles,CA,,30096,$12.00,Duluth,GA,,,60540,$16.50,Naperville,IL
90064,$23.63,Los Angeles,CA,,30097,$12.00,Duluth,GA,,,60558,$16.50,Western Springs,IL
90065,$23.63,Los Angeles,CA,,30101,$12.00,Acworth,GA,,,60559,$16.50,Westmont,IL
90069,$23.63,West Hollywood,CA,,30102,$12.00,Acworth,GA,,,60565,$16.50,Naperville,IL
90201,$23.63,Bell Gardens,CA,,30106,$12.00,Austell,GA,,,60712,$16.50,Lincolnwood,IL
90212,$23.63,Beverly Hills,CA,,30114,$12.00,Canton,GA,,,60714,$16.50,Niles,IL
90230,$23.63,Culver City,CA,,30115,$12.00,Canton,GA,,,60464,$16.50,Palos Park,IL
90232,$23.63,Culver City,CA,,30126,$12.00,Mableton,GA,,,60465,$16.50,Palos Hills,IL
90241,$23.63,Downey,CA,,30127,$12.00,Powder Springs,GA,,,94203,$16.50,San Francisco,CA
90254,$23.63,Hermosa Beach,CA,,30141,$12.00,Hiram,GA,,,95605,$16.50,West Sacramento,CA
90266,$23.63,Manhattan Beach,CA,,30144,$12.00,Kennesaw,GA,,,95608,$16.50,Carmichael,CA
90274,$23.63,Palos Verdes Peninsula,CA,,30152,$12.00,Kennesaw,GA,,,95610,$16.50,Citrus Heights,CA
90275,$23.63,Rancho Palos Verdes,CA,,30168,$12.00,Austell,GA,,,95621,$16.50,Citrus Heights,CA
90278,$23.63,Redondo Beach,CA,,30188,$12.00,Woodstock,GA,,,95628,$16.50,Fair Oaks,CA
90292,$23.63,Marina Del Rey,CA,,30189,$12.00,Woodstock,GA,,,95652,$16.50,Mcclellan,CA
90293,$23.63,Playa Del Rey,CA,,30305,$12.00,Atlanta,GA,,,95655,$16.50,Mather,CA
90301,$23.63,Inglewood,CA,,30306,$12.00,Atlanta,GA,,,95660,$16.50,North Highlands,CA
90503,$23.63,Torrance,CA,,30307,$12.00,Atlanta,GA,,,95661,$16.50,Roseville,CA
90504,$23.63,Torrance,CA,,30308,$12.00,Atlanta,GA,,,95662,$16.50,Orangevale,CA
90505,$23.63,Torrance,CA,,30309,$12.00,Atlanta,GA,,,95670,$16.50,Rancho Cordova,CA
90732,$23.63,San Pedro,CA,,30312,$12.00,Atlanta,GA,,,95673,$16.50,Rio Linda,CA
90803,$23.63,Long Beach,CA,,30317,$12.00,Atlanta,GA,,,95677,$16.50,Rocklin,CA
90807,$23.63,Long Beach,CA,,30318,$12.00,Atlanta,GA,,,95678,$16.50,Roseville,CA
90808,$23.63,Long Beach,CA,,30319,$12.00,Atlanta,GA,,,95746,$16.50,Granite Bay,CA
90815,$23.63,Long Beach,CA,,30322,$12.00,Atlanta,GA,,,95747,$16.50,Roseville,CA
91010,$23.63,Duarte,CA,,30324,$12.00,Atlanta,GA,,,95765,$16.50,Rocklin,CA
91016,$23.63,Monrovia,CA,,30326,$12.00,Atlanta,GA,,,95811,$16.50,Sacramento,CA
91042,$23.63,Tujunga,CA,,30327,$12.00,Atlanta,GA,,,95814,$16.50,Sacramento,CA
91104,$23.63,Pasadena,CA,,30328,$12.00,Atlanta,GA,,,95815,$16.50,Sacramento,CA
91106,$23.63,Pasadena,CA,,30329,$12.00,Atlanta,GA,,,95816,$16.50,Sacramento,CA
91202,$23.63,Glendale,CA,,30333,$12.00,Atlanta,GA,,,95817,$16.50,Sacramento,CA
91204,$23.63,Glendale,CA,,30338,$12.00,Atlanta,GA,,,95818,$16.50,Sacramento,CA
91205,$23.63,Glendale,CA,,30339,$12.00,Atlanta,GA,,,95819,$16.50,Sacramento,CA
91311,$23.63,Chatsworth,CA,,30340,$12.00,Atlanta,GA,,,95820,$16.50,Sacramento,CA
91316,$23.63,Encino,CA,,30341,$12.00,Atlanta,GA,,,95821,$16.50,Sacramento,CA
91335,$23.63,Reseda,CA,,30342,$12.00,Atlanta,GA,,,95822,$16.50,Sacramento,CA
91343,$23.63,North Hills,CA,,30345,$12.00,Atlanta,GA,,,95823,$16.50,Sacramento,CA
91377,$23.63,Oak Park,CA,,30346,$12.00,Atlanta,GA,,,95824,$16.50,Sacramento,CA
91502,$23.63,Burbank,CA,,30350,$12.00,Atlanta,GA,,,95825,$16.50,Sacramento,CA
91506,$23.63,Burbank,CA,,30360,$12.00,Atlanta,GA,,,95826,$16.50,Sacramento,CA
92346,$23.63,Highland,CA,,30361,$12.00,Atlanta,GA,,,95827,$16.50,Sacramento,CA
92354,$23.63,Loma Linda,CA,,30363,$12.00,Atlanta,GA,,,95828,$16.50,Sacramento,CA
92399,$23.63,Yucaipa,CA,,30375,$12.00,Atlanta,GA,,,95829,$16.50,Sacramento,CA
92606,$23.63,Irvine,CA,,30518,$12.00,Buford,GA,,,95830,$16.50,Sacramento,CA
92649,$23.63,Huntington Beach,CA,,30519,$12.00,Buford,GA,,,95831,$16.50,Sacramento,CA
92656,$23.63,Aliso Viejo,CA,,20105,$11.00,Aldie,VA,,,95833,$16.50,Sacramento,CA
92691,$23.63,Mission Viejo,CA,,20109,$11.00,Manassas,VA,,,95834,$16.50,Sacramento,CA
92692,$23.63,Mission Viejo,CA,,20110,$11.00,Manassas,VA,,,95835,$16.50,Sacramento,CA
92782,$23.63,Tustin,CA,,20111,$11.00,Manassas,VA,,,95838,$16.50,Sacramento,CA
92833,$23.63,Fullerton,CA,,20112,$11.00,Manassas,VA,,,95841,$16.50,Sacramento,CA
92887,$23.63,Yorba Linda,CA,,20117,$11.00,Middleburg,VA,,,95842,$16.50,Sacramento,CA
93003,$23.63,Ventura,CA,,20118,$11.00,Middleburg,VA,,,95843,$16.50,Antelope,CA
93012,$23.63,Camarillo,CA,,20129,$11.00,Paeonian Springs,VA,,,95864,$16.50,Sacramento,CA
93030,$23.63,Oxnard,CA,,20132,$11.00,Purcellville,VA,,,60004,$16.50,Arlington Heights,IL
93033,$23.63,Oxnard,CA,,20135,$11.00,Bluemont,VA,,,60005,$16.50,Arlington Heights,IL
33909,$23.00,Cape Coral,FL,,20136,$11.00,Bristow,VA,,,60007,$16.50,Elk Grove Village,IL
33993,$23.00,Cape Coral,FL,,20140,$11.00,Broad Run,VA,,,60008,$16.50,Rolling Meadows,IL
67654,$22.61,Norton,KS,,20141,$11.00,Round Hill,VA,,,60011,$16.50,Barrington,IL
95118,$22.37,San Jose,CA,,20143,$11.00,Catharpin,VA,,,60016,$16.50,Des Plaines,IL
95126,$22.37,San Jose,CA,,20147,$11.00,Ashburn,VA,,,60017,$16.50,Des Plaines,IL
78212,$22.23,San Antonio,TX,,20148,$11.00,Ashburn,VA,,,60018,$16.50,Des Plaines,IL
01453,$22.05,Leominster,MA,,20152,$11.00,Chantilly,VA,,,60056,$16.50,Mount Prospect,IL
01520,$22.05,Holden,MA,,20155,$11.00,Gainesville,VA,,,60061,$16.50,Vernon Hills,IL
01540,$22.05,Oxford,MA,,20158,$11.00,Hamilton,VA,,,60067,$16.50,Palatine,IL
01545,$22.05,Shrewsbury,MA,,20164,$11.00,Sterling,VA,,,60069,$16.50,Lincolnshire,IL
01562,$22.05,Spencer,MA,,20165,$11.00,Sterling,VA,,,60070,$16.50,Prospect Heights,IL
01564,$22.05,Sterling,MA,,20166,$11.00,Sterling,VA,,,60074,$16.50,Palatine,IL
01581,$22.05,Westborough,MA,,20169,$11.00,Haymarket,VA,,,60089,$16.50,Buffalo Grove,IL
01588,$22.05,Whitinsville,MA,,20175,$11.00,Leesburg,VA,,,60090,$16.50,Wheeling,IL
01602,$22.05,Worcester,MA,,20176,$11.00,Leesburg,VA,,,60173,$16.50,Schaumburg,IL
01604,$22.05,Worcester,MA,,20180,$11.00,Lovettsville,VA,,,60176,$16.50,Schiller Park,IL
01605,$22.05,Worcester,MA,,20181,$11.00,Nokesville,VA,,,60204,$16.50,Evanston,IL
01606,$22.05,Worcester,MA,,20184,$11.00,Upperville,VA,,,60106,$16.50,Bensenville,IL
01607,$22.05,Worcester,MA,,20197,$11.00,Waterford,VA,,,60168,$16.50,Stone Park,IL
01609,$22.05,Worcester,MA,,20810,$11.00,Jessup,MD,,,60169,$16.50,Hoffman Estates,IL
01610,$22.05,Worcester,MA,,20812,$11.00,Glen Echo,MD,,,94204,$16.50,San Francisco,CA
01614,$22.05,Paxton,MA,,20814,$11.00,Bethesda,MD,,,94205,$16.50,San Francisco,CA
01701,$22.05,Framingham,MA,,20815,$11.00,Chevy Chase,MD,,,94206,$16.50,San Francisco,CA
01702,$22.05,Framingham,MA,,20816,$11.00,Bethesda,MD,,,94209,$16.50,San Francisco,CA
01752,$22.05,Marlborough,MA,,20817,$11.00,Bethesda,MD,,,94229,$16.50,San Francisco,CA
01803,$22.05,Burlington,MA,,20818,$11.00,Cabin John,MD,,,94230,$16.50,San Francisco,CA
01907,$22.05,Swampscott,MA,,20832,$11.00,Olney,MD,,,94232,$16.50,San Francisco,CA
01970,$22.05,Salem,MA,,20833,$11.00,Brookeville,MD,,,94235,$16.50,San Francisco,CA
02110,$22.05,Boston,MA,,20837,$11.00,Poolesville,MD,,,94236,$16.50,San Francisco,CA
02118,$22.05,Boston,MA,,20838,$11.00,Barnesville,MD,,,94237,$16.50,San Francisco,CA
02132,$22.05,West Roxbury,MA,,20839,$11.00,Beallsville,MD,,,94239,$16.50,San Francisco,CA
02135,$22.05,Brighton,MA,,20841,$11.00,Boyds,MD,,,94240,$16.50,San Francisco,CA
02139,$22.05,Cambridge,MA,,20850,$11.00,Rockville,MD,,,94244,$16.50,San Francisco,CA
02151,$22.05,Revere,MA,,20851,$11.00,Rockville,MD,,,94247,$16.50,San Francisco,CA
02169,$22.05,Quincy,MA,,20852,$11.00,Rockville,MD,,,94248,$16.50,San Francisco,CA
02176,$22.05,Melrose,MA,,20853,$11.00,Rockville,MD,,,94249,$16.50,San Francisco,CA
02180,$22.05,Stoneham,MA,,20854,$11.00,Potomac,MD,,,94250,$16.50,San Francisco,CA
02184,$22.05,Braintree,MA,,20855,$11.00,Derwood,MD,,,94252,$16.50,San Francisco,CA
02351,$22.05,Abington,MA,,20860,$11.00,Sandy Spring,MD,,,94254,$16.50,San Francisco,CA
02367,$22.05,Plympton,MA,,20861,$11.00,Ashton,MD,,,94256,$16.50,San Francisco,CA
02445,$22.05,Brookline,MA,,20862,$11.00,Brinklow,MD,,,94257,$16.50,San Francisco,CA
20016,$22.05,Washington,DC,,20866,$11.00,Burtonsville,MD,,,94258,$16.50,San Francisco,CA
29707,$22.05,Fort Mill,SC,,20868,$11.00,Spencerville,MD,,,94259,$16.50,San Francisco,CA
29708,$22.05,Fort Mill,SC,,20871,$11.00,Clarksburg,MD,,,94261,$16.50,San Francisco,CA
30009,$22.05,Alpharetta,GA,,20872,$11.00,Damascus,MD,,,94262,$16.50,San Francisco,CA
30022,$22.05,Alpharetta,GA,,20874,$11.00,Germantown,MD,,,94263,$16.50,San Francisco,CA
30068,$22.05,Marietta,GA,,20876,$11.00,Germantown,MD,,,94267,$16.50,San Francisco,CA
30101,$22.05,Acworth,GA,,20877,$11.00,Gaithersburg,MD,,,94268,$16.50,San Francisco,CA
30334,$22.05,Atlanta,GA,,20878,$11.00,Gaithersburg,MD,,,94269,$16.50,San Francisco,CA
33009,$22.05,Hallandale,FL,,20879,$11.00,Gaithersburg,MD,,,94271,$16.50,San Francisco,CA
33029,$22.05,Hollywood,FL,,20880,$11.00,Washington Grove,MD,,,94273,$16.50,San Francisco,CA
33063,$22.05,Pompano Beach,FL,,20882,$11.00,Gaithersburg,MD,,,94274,$16.50,San Francisco,CA
33068,$22.05,Pompano Beach,FL,,20886,$11.00,Montgomery Village,MD,,,94277,$16.50,San Francisco,CA
33071,$22.05,Coral Springs,FL,,20889,$11.00,Bethesda,MD,,,94278,$16.50,San Francisco,CA
33134,$22.05,Miami,FL,,20892,$11.00,Bethesda,MD,,,94279,$16.50,San Francisco,CA
33139,$22.05,Miami Beach,FL,,20895,$11.00,Kensington,MD,,,94280,$16.50,San Francisco,CA
33141,$22.05,Miami Beach,FL,,20896,$11.00,Garrett Park,MD,,,94283,$16.50,San Francisco,CA
33144,$22.05,Miami,FL,,20899,$11.00,Gaithersburg,MD,,,94284,$16.50,San Francisco,CA
33155,$22.05,Miami,FL,,20901,$11.00,Silver Spring,MD,,,94285,$16.50,San Francisco,CA
33156,$22.05,Miami,FL,,20902,$11.00,Silver Spring,MD,,,94287,$16.50,San Francisco,CA
33160,$22.05,North Miami Beach,FL,,20903,$11.00,Silver Spring,MD,,,94288,$16.50,San Francisco,CA
33177,$22.05,Miami,FL,,20904,$11.00,Silver Spring,MD,,,94289,$16.50,San Francisco,CA
33180,$22.05,Miami,FL,,20905,$11.00,Silver Spring,MD,,,94290,$16.50,San Francisco,CA
33308,$22.05,Fort Lauderdale,FL,,20906,$11.00,Silver Spring,MD,,,94293,$16.50,San Francisco,CA
33321,$22.05,Fort Lauderdale,FL,,20910,$11.00,Silver Spring,MD,,,94294,$16.50,San Francisco,CA
33325,$22.05,Fort Lauderdale,FL,,20912,$11.00,Takoma Park,MD,,,94295,$16.50,San Francisco,CA
33410,$22.05,Palm Beach Gardens,FL,,22025,$11.00,Dumfries,VA,,,94296,$16.50,San Francisco,CA
33429,$22.05,Boca Raton,FL,,22026,$11.00,Dumfries,VA,,,94297,$16.50,San Francisco,CA
33437,$22.05,Boynton Beach,FL,,22125,$11.00,Occoquan,VA,,,94298,$16.50,San Francisco,CA
33484,$22.05,Delray Beach,FL,,22191,$11.00,Woodbridge,VA,,,94299,$16.50,San Francisco,CA
33510,$22.05,Brandon,FL,,22192,$11.00,Woodbridge,VA,,,95609,$16.50,Carmichael,CA
33572,$22.05,Apollo Beach,FL,,22193,$11.00,Woodbridge,VA,,,95611,$16.50,Citrus Heights,CA
33578,$22.05,Riverview,FL,,22201,$11.00,Arlington,VA,,,95671,$16.50,Represa,CA
33603,$22.05,Tampa,FL,,22202,$11.00,Arlington,VA,,,95741,$16.50,Weimar,CA
33606,$22.05,Tampa,FL,,22203,$11.00,Arlington,VA,,,95759,$16.50,Elk Grove,CA
33607,$22.05,Tampa,FL,,22204,$11.00,Arlington,VA,,,95763,$16.50,El Dorado Hills,CA
33610,$22.05,Tampa,FL,,22205,$11.00,Arlington,VA,,,95798,$16.50,Woodland,CA
33612,$22.05,Tampa,FL,,22206,$11.00,Arlington,VA,,,95799,$16.50,Woodland,CA
33615,$22.05,Tampa,FL,,22207,$11.00,Arlington,VA,,,95812,$16.50,Sacramento,CA
33701,$22.05,Saint Petersburg,FL,,22209,$11.00,Arlington,VA,,,95813,$16.50,Sacramento,CA
33903,$22.05,North Fort Myers,FL,,22211,$11.00,Fort Myer,VA,,,95840,$16.50,Sacramento,CA
60045,$22.05,Lake Forest,IL,,22213,$11.00,Arlington,VA,,,95851,$16.50,Antelope,CA
60056,$22.05,Mount Prospect,IL,,22214,$11.00,Arlington,VA,,,95852,$16.50,Antelope,CA
60104,$22.05,Bellwood,IL,,77002,$11.00,Houston,TX,,,95853,$16.50,Antelope,CA
60106,$22.05,Bensenville,IL,,77003,$11.00,Houston,TX,,,95860,$16.50,Antelope,CA
60190,$22.05,Winfield,IL,,77004,$11.00,Houston,TX,,,95865,$16.50,Sacramento,CA
60402,$22.05,Berwyn,IL,,77005,$11.00,Houston,TX,,,95866,$16.50,Sacramento,CA
60525,$22.05,La Grange,IL,,77006,$11.00,Houston,TX,,,95867,$16.50,Sacramento,CA
60540,$22.05,Naperville,IL,,77007,$11.00,Houston,TX,,,95894,$16.50,Sacramento,CA
60563,$22.05,Naperville,IL,,77008,$11.00,Houston,TX,,,95899,$16.50,Sacramento,CA
60564,$22.05,Naperville,IL,,77009,$11.00,Houston,TX,,,60012,$16.50,Crystal Lake,IL
60565,$22.05,Naperville,IL,,77010,$11.00,Houston,TX,,,60013,$16.50,Cary,IL
60646,$22.05,Chicago,IL,,77014,$11.00,Houston,TX,,,60014,$16.50,Crystal Lake,IL
60712,$22.05,Lincolnwood,IL,,77018,$11.00,Houston,TX,,,60021,$16.50,Fox River Grove,IL
60714,$22.05,Niles,IL,,77019,$11.00,Houston,TX,,,60042,$16.50,Island Lake,IL
77023,$22.05,Houston,TX,,77022,$11.00,Houston,TX,,,60047,$16.50,Lake Zurich,IL
77024,$22.05,Houston,TX,,77024,$11.00,Houston,TX,,,60060,$16.50,Mundelein,IL
77037,$22.05,Houston,TX,,77025,$11.00,Houston,TX,,,60084,$16.50,Wauconda,IL
77065,$22.05,Houston,TX,,77027,$11.00,Houston,TX,,,60101,$16.50,Addison,IL
77066,$22.05,Houston,TX,,77030,$11.00,Houston,TX,,,60102,$16.50,Algonquin,IL
77077,$22.05,Houston,TX,,77031,$11.00,Houston,TX,,,60107,$16.50,Streamwood,IL
77082,$22.05,Houston,TX,,77035,$11.00,Houston,TX,,,60108,$16.50,Bloomingdale,IL
77088,$22.05,Houston,TX,,77036,$11.00,Houston,TX,,,60110,$16.50,Carpentersville,IL
77338,$22.05,Humble,TX,,77037,$11.00,Houston,TX,,,60118,$16.50,Dundee,IL
77346,$22.05,Humble,TX,,77038,$11.00,Houston,TX,,,60120,$16.50,Elgin,IL
77401,$22.05,Bellaire,TX,,77040,$11.00,Houston,TX,,,60123,$16.50,Elgin,IL
77407,$22.05,Richmond,TX,,77041,$11.00,Houston,TX,,,60131,$16.50,Franklin Park,IL
77433,$22.05,Cypress,TX,,77042,$11.00,Houston,TX,,,60133,$16.50,Hanover Park,IL
77441,$22.05,Fulshear,TX,,77043,$11.00,Houston,TX,,,60134,$16.50,Geneva,IL
77449,$22.05,Katy,TX,,77045,$11.00,Houston,TX,,,60143,$16.50,Itasca,IL
77450,$22.05,Katy,TX,,77046,$11.00,Houston,TX,,,60148,$16.50,Lombard,IL
77459,$22.05,Missouri City,TX,,77053,$11.00,Houston,TX,,,60156,$16.50,Lake In The Hills,IL
77479,$22.05,Sugar Land,TX,,77054,$11.00,Houston,TX,,,60157,$16.50,Medinah,IL
77493,$22.05,Katy,TX,,77055,$11.00,Houston,TX,,,60164,$16.50,Melrose Park,IL
78634,$22.05,Hutto,TX,,77056,$11.00,Houston,TX,,,60172,$16.50,Roselle,IL
